,,,,
fairfax,2000,JUNE,Sully_Rd_2,23.55
fairfax,2000,JULY,Sully_Rd_2,23.81
fairfax,2000,AUGUST,Sully_Rd_2,25.17
fairfax,2000,SEPTEMBER,Sully_Rd_2,23.88
fairfax,2000,OCTOBER,Sully_Rd_2,24.09
fairfax,2000,NOVEMBER,Sully_Rd_2,22.50
fairfax,2000,DECEMBER,Sully_Rd_2,23.28
fairfax,2001,JANUARY,Sully_Rd_2,23.59
fairfax,2001,FEBRUARY,Sully_Rd_2,21.76
fairfax,2001,MARCH,Sully_Rd_2,26.57
fairfax,2001,APRIL,Sully_Rd_2,26.52
fairfax,2001,MAY,Sully_Rd_2,26.54
fairfax,2001,JUNE,Sully_Rd_2,26.94
fairfax,2001,JULY,Sully_Rd_2,26.91
fairfax,2001,AUGUST,Sully_Rd_2,27.56
fairfax,2001,SEPTEMBER,Sully_Rd_2,24.12
fairfax,2001,OCTOBER,Sully_Rd_2,24.27
fairfax,2001,NOVEMBER,Sully_Rd_2,22.80
fairfax,2001,DECEMBER,Sully_Rd_2,22.51
fairfax,2002,JANUARY,Sully_Rd_2,23.90
fairfax,2002,FEBRUARY,Sully_Rd_2,20.94
fairfax,2002,MARCH,Sully_Rd_2,23.78
fairfax,2002,APRIL,Sully_Rd_2,24.18
fairfax,2002,MAY,Sully_Rd_2,25.33
fairfax,2002,JUNE,Sully_Rd_2,25.53
fairfax,2002,JULY,Sully_Rd_2,26.44
fairfax,2002,AUGUST,Sully_Rd_2,26.44
fairfax,2002,SEPTEMBER,Sully_Rd_2,24.63
fairfax,2002,OCTOBER,Sully_Rd_2,26.94
fairfax,2002,NOVEMBER,Sully_Rd_2,25.59
fairfax,2002,DECEMBER,Sully_Rd_2,25.64
fairfax,2003,JANUARY,Sully_Rd_2,25.70
fairfax,2003,FEBRUARY,Sully_Rd_2,24.30
fairfax,2003,MARCH,Sully_Rd_2,28.61
fairfax,2003,APRIL,Sully_Rd_2,25.08
fairfax,2003,MAY,Sully_Rd_2,27.56
fairfax,2003,JUNE,Sully_Rd_2,28.44
fairfax,2003,JULY,Sully_Rd_2,26.54
fairfax,2003,AUGUST,Sully_Rd_2,24.92
fairfax,2003,SEPTEMBER,Sully_Rd_2,25.32
fairfax,2003,OCTOBER,Sully_Rd_2,24.74
fairfax,2003,NOVEMBER,Sully_Rd_2,23.79
fairfax,2003,DECEMBER,Sully_Rd_2,25.38
fairfax,2004,JANUARY,Sully_Rd_2,22.00
fairfax,2004,FEBRUARY,Sully_Rd_2,24.85
fairfax,2004,MARCH,Sully_Rd_2,23.34
fairfax,2004,APRIL,Sully_Rd_2,25.00
fairfax,2004,MAY,Sully_Rd_2,23.99
fairfax,2004,JUNE,Sully_Rd_2,25.22
fairfax,2004,JULY,Sully_Rd_2,26.16
fairfax,2004,AUGUST,Sully_Rd_2,25.22
fairfax,2004,SEPTEMBER,Sully_Rd_2,24.39
fairfax,2004,OCTOBER,Sully_Rd_2,22.70
fairfax,2004,NOVEMBER,Sully_Rd_2,22.13
fairfax,2004,DECEMBER,Sully_Rd_2,22.31
fairfax,2005,JANUARY,Sully_Rd_2,22.59
fairfax,2005,FEBRUARY,Sully_Rd_2,20.56
fairfax,2005,MARCH,Sully_Rd_2,24.44
fairfax,2005,APRIL,Sully_Rd_2,24.08
fairfax,2005,MAY,Sully_Rd_2,25.29
fairfax,2005,JUNE,Sully_Rd_2,26.26
fairfax,2005,JULY,Sully_Rd_2,27.25
fairfax,2005,AUGUST,Sully_Rd_2,24.99
fairfax,2005,SEPTEMBER,Sully_Rd_2,22.25
fairfax,2005,OCTOBER,Sully_Rd_2,26.30
fairfax,2005,NOVEMBER,Sully_Rd_2,24.00
fairfax,2005,DECEMBER,Sully_Rd_2,25.33
fairfax,2006,JANUARY,Sully_Rd_2,25.86
fairfax,2006,FEBRUARY,Sully_Rd_2,26.12
fairfax,2006,MARCH,Sully_Rd_2,26.12
fairfax,2006,APRIL,Sully_Rd_2,27.77
fairfax,2006,MAY,Sully_Rd_2,27.57
fairfax,2006,JUNE,Sully_Rd_2,30.51
fairfax,2006,JULY,Sully_Rd_2,30.07
fairfax,2006,AUGUST,Sully_Rd_2,29.05
fairfax,2006,SEPTEMBER,Sully_Rd_2,29.34
fairfax,2006,OCTOBER,Sully_Rd_2,30.01
fairfax,2006,NOVEMBER,Sully_Rd_2,28.31
